"mident","mois","actif","actifp","actifs","agea"
3104200001,24,1,1,0,35.25
3104244001,13,0,0,0,35.333332
3104244001,14,0,0,0,35.416668
3104244001,15,0,0,0,35.5
3104244001,16,0,0,0,35.583332
3104244001,17,0,0,0,35.666668
3104244001,18,0,0,0,35.75
3104244001,19,0,0,0,35.833332
3104244001,20,0,0,0,35.916668
3104244001,21,0,0,0,36
3104244001,22,0,0,0,36.083332
3104244001,23,1,1,0,36.166668
3104244001,24,1,1,0,36.25
3104435001,13,1,1,0,56.083332
3104435001,14,1,1,0,56.166668
3104435001,15,1,1,0,56.25
3104435001,16,1,1,0,56.333332
3104435001,17,1,1,0,56.416668
3104435001,18,1,1,0,56.5
3104435001,19,1,1,0,56.583332
3104435001,20,1,1,0,56.666668
3104435001,21,1,1,0,56.75
3104435001,22,1,1,0,56.833332
3104435001,23,1,1,0,56.916668
3104435001,24,1,1,0,57
3104538001,13,1,1,0,30.25
3104538001,14,1,1,0,30.333334
3104538001,15,1,1,0,30.416666
3104538001,16,1,1,0,30.5
3104538001,17,1,1,0,30.583334
3104538001,18,1,1,0,30.666666
3104538001,19,1,1,0,30.75
3104538001,20,1,1,0,30.833334
3104538001,21,1,1,0,30.916666
3104538001,22,1,1,0,31
3104538001,23,1,1,0,31.083334
3104538001,24,1,1,0,31.166666
3104622001,13,0,0,0,48
3104622001,14,0,0,0,48.083332
3104622001,15,0,0,0,48.166668
3104622001,16,0,0,0,48.25
3104622001,17,0,0,0,48.333332
3104622001,18,0,0,0,48.416668
3104622001,19,0,0,0,48.5
3104622001,20,0,0,0,48.583332
3104622001,21,0,0,0,48.666668
3104622001,22,0,0,0,48.75
3104622001,23,0,0,0,48.833332
3104622001,24,0,0,0,48.916668
3104648001,13,1,1,0,55
3104648001,14,1,1,0,55.083332
3104648001,15,1,1,0,55.166668
3104648001,16,1,1,0,55.25
3104648001,17,1,1,0,55.333332
3104648001,18,1,1,0,55.416668
3104648001,19,1,1,0,55.5
3104648001,20,1,1,0,55.583332
3104648001,21,1,1,0,55.666668
3104648001,22,1,1,0,55.75
3104648001,23,1,1,0,55.833332
3104648001,24,1,1,0,55.916668
3104820001,13,1,1,0,57.75
3104820001,14,1,1,0,57.833332
3104820001,15,1,1,0,57.916668
3104820001,16,1,1,0,58
3104820001,17,1,1,0,58.083332
3104820001,18,1,1,0,58.166668
3104820001,19,1,1,0,58.25
3104820001,20,1,1,0,58.333332
3104820001,21,1,1,0,58.416668
3104820001,22,1,1,0,58.5
3104820001,23,1,1,0,58.583332
3104820001,24,1,1,0,58.666668
3104958001,13,1,1,0,34.75
3104958001,14,1,1,0,34.833332
3104958001,15,1,1,0,34.916668
3104958001,16,1,1,0,35
3104958001,17,1,1,0,35.083332
3104958001,18,1,1,0,35.166668
3104958001,19,1,1,0,35.25
3104958001,20,1,1,0,35.333332
3104958001,21,1,1,0,35.416668
3104958001,22,1,1,0,35.5
3104958001,23,1,1,0,35.583332
3104958001,24,1,1,0,35.666668
3105090001,13,1,1,0,55
3105090001,14,1,1,0,55.083332
3105090001,15,1,1,0,55.166668
3105090001,16,1,1,0,55.25
3105090001,17,1,1,0,55.333332
3105090001,18,1,1,0,55.416668
3105090001,19,1,1,0,55.5
3105090001,20,1,1,0,55.583332
3105090001,21,1,1,0,55.666668
3105090001,22,1,1,0,55.75
3105090001,23,1,1,0,55.833332
3105090001,24,1,1,0,55.916668
3105193001,13,0,0,0,32.833332
3105193001,14,0,0,0,32.916668
3105193001,15,0,0,0,33
3105193001,16,0,0,0,33.083332
3105193001,17,0,0,0,33.166668
3105193001,18,0,0,0,33.25
3105193001,19,0,0,0,33.333332
3105193001,20,0,0,0,33.416668
3105193001,21,0,0,0,33.5
3105193001,22,0,0,0,33.583332
3105193001,23,0,0,0,33.666668
3105193001,24,0,0,0,33.75
3105287001,13,1,1,0,32.916668
3105287001,14,1,1,0,33
3105287001,15,1,1,0,33.083332
3105287001,16,1,1,0,33.166668
3105287001,17,1,1,0,33.25
3105287001,18,1,1,0,33.333332
3105287001,19,1,1,0,33.416668
3105287001,20,1,1,0,33.5
3105287001,21,1,1,0,33.583332
3105287001,22,1,1,0,33.666668
3105287001,23,1,1,0,33.75
3105287001,24,1,1,0,33.833332
3105421001,13,1,1,0,40.75
3105421001,14,1,1,0,40.833332
3105421001,15,1,1,0,40.916668
3105421001,16,1,1,0,41
3105421001,17,1,1,0,41.083332
3105421001,18,1,1,0,41.166668
3105421001,19,1,1,0,41.25
3105421001,20,1,1,0,41.333332
3105421001,21,1,1,0,41.416668
3105421001,22,1,1,0,41.5
3105421001,23,1,1,0,41.583332
3105421001,24,1,1,0,41.666668
3105458001,13,1,1,0,22.666666
3105458001,14,1,1,0,22.75
3105458001,15,1,1,0,22.833334
3105458001,16,1,1,0,22.916666
3105458001,17,1,1,0,23
3105458001,18,1,1,0,23.083334
3105458001,19,1,1,0,23.166666
3105458001,20,1,1,0,23.25
3105458001,21,1,1,0,23.333334
3105458001,22,1,1,0,23.416666
3105458001,23,1,1,0,23.5
3105458001,24,1,1,0,23.583334
3105469001,13,1,1,0,29.083334
3105469001,14,1,1,0,29.166666
3105469001,15,1,1,0,29.25
3105469001,16,1,1,0,29.333334
3105469001,17,1,1,0,29.416666
3105469001,18,1,1,0,29.5
3105469001,19,1,1,0,29.583334
3105469001,20,1,1,0,29.666666
3105469001,21,1,1,0,29.75
3105469001,22,1,1,0,29.833334
3105469001,23,1,1,0,29.916666
3105469001,24,1,1,0,30
3105665001,13,1,1,0,41.416668
3105665001,14,1,1,0,41.5
3105665001,15,1,1,0,41.583332
3105665001,16,1,1,0,41.666668
3105665001,17,1,1,0,41.75
3105665001,18,1,1,0,41.833332
3105665001,19,1,1,0,41.916668
3105665001,20,1,1,0,42
3105665001,21,1,1,0,42.083332
3105665001,22,1,1,0,42.166668
3105665001,23,1,1,0,42.25
3105665001,24,1,1,0,42.333332
3105942001,13,1,1,0,25.5
3105942001,14,1,1,0,25.583334
3105942001,15,1,1,0,25.666666
3105942001,16,1,1,0,25.75
3105942001,17,1,1,0,25.833334
3105942001,18,1,1,0,25.916666
3105942001,19,1,1,0,26
3105942001,20,1,1,0,26.083334
3105942001,21,1,1,0,26.166666
3105942001,22,1,1,0,26.25
3105942001,23,1,1,0,26.333334
3105942001,24,1,1,0,26.416666
3106006001,13,1,1,0,35.916668
3106006001,14,1,1,0,36
3106006001,15,1,1,0,36.083332
3106006001,16,1,1,0,36.166668
3106006001,17,1,1,0,36.25
3106006001,18,1,1,0,36.333332
3106006001,19,1,1,0,36.416668
3106006001,20,1,1,0,36.5
3106006001,21,1,1,0,36.583332
3106006001,22,1,1,0,36.666668
3106006001,23,1,1,0,36.75
3106006001,24,1,1,0,36.833332
3106017001,13,1,1,0,42.25
3106017001,14,1,1,0,42.333332
3106017001,15,1,1,0,42.416668
3106017001,16,1,1,0,42.5
3106017001,17,1,1,0,42.583332
3106017001,18,1,1,0,42.666668
3106017001,19,1,1,0,42.75
3106017001,20,1,1,0,42.833332
3106017001,21,1,1,0,42.916668
3106017001,22,1,1,0,43
3106017001,23,1,1,0,43.083332
3106017001,24,1,1,0,43.166668
3106408001,13,1,1,0,28.833334
3106408001,14,1,1,0,28.916666
3106408001,15,1,1,0,29
3106408001,16,1,1,0,29.083334
3106408001,17,1,1,0,29.166666
3106408001,18,1,1,0,29.25
3106408001,19,1,1,0,29.333334
3106408001,20,1,1,0,29.416666
3106408001,21,1,1,0,29.5
3106408001,22,1,1,0,29.583334
3106408001,23,1,1,0,29.666666
3106408001,24,1,1,0,29.75
3106622001,13,1,1,0,37.5
3106622001,14,1,1,0,37.583332
3106622001,15,1,1,0,37.666668
3106622001,16,1,1,0,37.75
3106622001,17,1,1,0,37.833332
3106622001,18,1,1,0,37.916668
3106622001,19,1,1,0,38
3106622001,20,1,1,0,38.083332
3106622001,21,1,1,0,38.166668
3106622001,22,1,1,0,38.25
3106622001,23,1,1,0,38.333332
3106622001,24,1,1,0,38.416668
3106891001,13,1,1,0,43.666668
3106891001,14,1,1,0,43.75
3106891001,15,1,1,0,43.833332
3106891001,16,1,1,0,43.916668
3106891001,17,1,1,0,44
3106891001,18,1,1,0,44.083332
3106891001,19,1,1,0,44.166668
3106891001,20,1,1,0,44.25
3106891001,21,1,1,0,44.333332
3106891001,22,1,1,0,44.416668
3106891001,23,1,1,0,44.5
3106891001,24,1,1,0,44.583332
3107001001,13,0,0,0,44.583332
3107001001,14,0,0,0,44.666668
3107001001,15,0,0,0,44.75
3107001001,16,0,0,0,44.833332
3107001001,17,0,0,0,44.916668
3107001001,18,0,0,0,45
3107001001,19,0,0,0,45.083332
3107001001,20,0,0,0,45.166668
3107001001,21,0,0,0,45.25
3107001001,22,0,0,0,45.333332
3107001001,23,0,0,0,45.416668
3107001001,24,0,0,0,45.5
4100144001,13,1,1,0,35.083332
4100144001,14,1,1,0,35.166668
4100144001,15,1,1,0,35.25
4100144001,16,1,1,0,35.333332
4100144001,17,1,1,0,35.416668
4100144001,18,1,1,0,35.5
4100144001,19,1,1,0,35.583332
4100144001,20,1,1,0,35.666668
4100144001,21,1,1,0,35.75
4100144001,22,1,1,0,35.833332
4100144001,23,1,1,0,35.916668
4100144001,24,1,1,0,36
4100397001,13,1,1,0,33.75
4100397001,14,1,1,0,33.833332
4100397001,15,1,1,0,33.916668
4100397001,16,1,1,0,34
4100397001,17,1,1,0,34.083332
4100397001,18,1,1,0,34.166668
4100397001,19,1,1,0,34.25
4100397001,20,1,1,0,34.333332
4100397001,21,1,1,0,34.416668
4100397001,22,1,1,0,34.5
4100397001,23,1,1,0,34.583332
4100397001,24,1,1,0,34.666668
4100465001,13,0,0,0,28.333334
4100465001,14,0,0,0,28.416666
4100465001,15,0,0,0,28.5
4100465001,16,0,0,0,28.583334
4100465001,17,0,0,0,28.666666
4100465001,18,0,0,0,28.75
4100465001,19,0,0,0,28.833334
4100465001,20,0,0,0,28.916666
4100465001,21,1,0,1,29
4100465001,22,1,0,1,29.083334
4100465001,23,1,0,1,29.166666
4100465001,24,1,0,1,29.25
4100575001,13,1,1,0,51.25
4100575001,14,1,1,0,51.333332
4100575001,15,1,1,0,51.416668
4100575001,16,1,1,0,51.5
4100575001,17,1,1,0,51.583332
4100575001,18,1,1,0,51.666668
4100575001,19,1,1,0,51.75
4100575001,20,1,1,0,51.833332
4100575001,21,1,1,0,51.916668
4100575001,22,1,1,0,52
4100575001,23,1,1,0,52.083332
4100575001,24,1,1,0,52.166668
4100904001,13,0,0,0,36.75
4100904001,14,0,0,0,36.833332
4100904001,15,0,0,0,36.916668
4100904001,16,0,0,0,37
4100904001,17,0,0,0,37.083332
4100904001,18,0,0,0,37.166668
4100904001,19,0,0,0,37.25
4100904001,20,0,0,0,37.333332
4100904001,21,0,0,0,37.416668
4100904001,22,0,0,0,37.5
4100904001,23,0,0,0,37.583332
4100904001,24,0,0,0,37.666668
4100960001,13,1,1,0,28.75
4100960001,14,1,1,0,28.833334
4100960001,15,1,1,0,28.916666
4100960001,16,1,1,0,29
4100960001,17,1,1,0,29.083334
4100960001,18,1,1,0,29.166666
4100960001,19,1,1,0,29.25
4100960001,20,1,1,0,29.333334
4100960001,21,1,1,0,29.416666
4100960001,22,1,1,0,29.5
4100960001,23,1,1,0,29.583334
4100960001,24,1,1,0,29.666666
4101233001,13,1,1,0,29.916666
4101233001,14,1,1,0,30
4101233001,15,1,1,0,30.083334
4101233001,16,1,1,0,30.166666
4101233001,17,1,1,0,30.25
4101233001,18,1,1,0,30.333334
4101233001,19,1,1,0,30.416666
4101233001,20,1,1,0,30.5
4101233001,21,1,1,0,30.583334
4101233001,22,1,1,0,30.666666
4101233001,23,1,1,0,30.75
4101233001,24,1,1,0,30.833334
4101262001,13,1,1,0,53.333332
4101262001,14,1,1,0,53.416668
4101262001,15,1,1,0,53.5
4101262001,16,1,1,0,53.583332
4101262001,17,1,1,0,53.666668
4101262001,18,1,1,0,53.75
4101262001,19,1,1,0,53.833332
4101262001,20,1,1,0,53.916668
4101262001,21,1,1,0,54
4101262001,22,1,1,0,54.083332
4101262001,23,1,1,0,54.166668
4101262001,24,1,1,0,54.25
4101321001,13,1,1,0,43.416668
4101321001,14,1,1,0,43.5
4101321001,15,1,1,0,43.583332
4101321001,16,1,1,0,43.666668
4101321001,17,1,1,0,43.75
4101321001,18,1,1,0,43.833332
4101321001,19,1,1,0,43.916668
4101321001,20,1,1,0,44
4101321001,21,1,1,0,44.083332
4101321001,22,1,1,0,44.166668
4101321001,23,1,1,0,44.25
4101321001,24,1,1,0,44.333332
4101358001,13,1,1,0,34.166668
4101358001,14,1,1,0,34.25
4101358001,15,1,1,0,34.333332
4101358001,16,1,1,0,34.416668
4101358001,17,1,1,0,34.5
4101358001,18,1,1,0,34.583332
4101358001,19,1,1,0,34.666668
4101358001,20,1,1,0,34.75
4101358001,21,1,1,0,34.833332
4101358001,22,1,1,1,34.916668
4101358001,23,1,1,1,35
4101358001,24,1,1,0,35.083332
4101783001,13,1,1,0,34.416668
4101783001,14,1,1,0,34.5
4101783001,15,1,1,0,34.583332
4101783001,16,1,1,0,34.666668
4101783001,17,1,1,0,34.75
4101783001,18,1,1,0,34.833332
4101783001,19,1,1,0,34.916668
4101783001,20,1,1,0,35
4101783001,21,1,1,0,35.083332
4101783001,22,1,1,0,35.166668
4101783001,23,1,1,0,35.25
4101783001,24,1,1,0,35.333332
4102397001,13,1,1,0,57.25
4102397001,14,1,1,0,57.333332
4102397001,15,1,1,0,57.416668
4102397001,16,1,1,0,57.5
4102397001,17,1,1,0,57.583332
4102397001,18,1,1,0,57.666668
4102397001,19,1,1,0,57.75
4102397001,20,1,1,0,57.833332
4102397001,21,1,1,0,57.916668
4102397001,22,1,1,0,58
4102397001,23,1,1,0,58.083332
4102397001,24,1,1,0,58.166668
4102546001,13,1,1,0,50.583332
4102546001,14,1,1,0,50.666668
4102546001,15,1,1,0,50.75
4102546001,16,1,1,0,50.833332
4102546001,17,1,1,0,50.916668
4102546001,18,1,1,0,51
4102546001,19,1,1,0,51.083332
4102546001,20,1,1,0,51.166668
4102546001,21,1,1,0,51.25
4102546001,22,1,1,0,51.333332
4102546001,23,1,1,0,51.416668
4102546001,24,1,1,0,51.5
4102632001,13,1,1,0,43.916668
4102632001,14,1,1,0,44
4102632001,15,1,1,0,44.083332
4102632001,16,1,1,0,44.166668
4102632001,17,1,1,0,44.25
4102632001,18,1,1,0,44.333332
4102632001,19,1,1,0,44.416668
4102632001,20,1,1,0,44.5
4102632001,21,1,1,0,44.583332
4102632001,22,1,1,0,44.666668
4102632001,23,1,1,0,44.75
4102632001,24,1,1,0,44.833332
4102803001,13,1,1,0,29.333334
4102803001,14,1,1,0,29.416666
4102803001,15,1,1,0,29.5
4102803001,16,1,1,0,29.583334
4102803001,17,1,1,0,29.666666
4102803001,18,1,1,0,29.75
4102803001,19,1,1,0,29.833334
4102803001,20,1,1,0,29.916666
4102803001,21,1,1,0,30
4102803001,22,1,1,0,30.083334
4102803001,23,1,1,0,30.166666
4102803001,24,1,1,0,30.25
4102948001,13,1,1,0,30.916666
4102948001,14,1,1,0,31
4102948001,15,1,1,0,31.083334
4102948001,16,1,1,0,31.166666
4102948001,17,1,1,0,31.25
4102948001,18,1,1,0,31.333334
4102948001,19,1,1,0,31.416666
4102948001,20,1,1,0,31.5
4102948001,21,1,1,0,31.583334
4102948001,22,1,1,0,31.666666
4102948001,23,1,1,0,31.75
4102948001,24,1,1,0,31.833334
4102959001,13,1,1,0,25.166666
4102959001,14,1,1,0,25.25
4102959001,15,1,1,0,25.333334
4102959001,16,1,1,0,25.416666
4102959001,17,1,1,0,25.5
4102959001,18,1,1,0,25.583334
4102959001,19,1,1,0,25.666666
4102959001,20,1,1,0,25.75
4102959001,21,1,1,0,25.833334
4102959001,22,1,1,0,25.916666
4102959001,23,1,1,0,26
4102959001,24,1,1,0,26.083334
4103279001,13,1,1,0,46.25
4103279001,14,1,1,0,46.333332
4103279001,15,1,1,0,46.416668
4103279001,16,1,1,0,46.5
4103279001,17,1,1,0,46.583332
4103279001,18,1,1,0,46.666668
4103279001,19,1,1,0,46.75
4103279001,20,1,1,0,46.833332
4103279001,21,1,1,0,46.916668
4103279001,22,1,1,0,47
4103279001,23,1,1,0,47.083332
4103279001,24,1,1,0,47.166668
4103288001,13,1,1,0,31.666666
4103288001,14,1,1,0,31.75
4103288001,15,1,1,0,31.833334
4103288001,16,1,1,0,31.916666
4103288001,17,1,1,0,32
4103288001,18,1,1,0,32.083332
4103288001,19,1,1,0,32.166668
4103288001,20,1,1,0,32.25
4103288001,21,1,1,0,32.333332
4103288001,22,1,1,0,32.416668
4103288001,23,1,1,0,32.5
4103288001,24,1,1,0,32.583332
4103303001,13,1,1,0,52.833332
4103303001,14,1,1,0,52.916668
4103303001,15,1,1,0,53
4103303001,16,1,1,0,53.083332
4103303001,17,1,1,0,53.166668
4103303001,18,1,1,0,53.25
4103303001,19,1,1,0,53.333332
4103303001,20,1,1,0,53.416668
4103303001,21,1,1,0,53.5
4103303001,22,1,1,0,53.583332
4103303001,23,1,1,0,53.666668
4103303001,24,1,1,0,53.75
4103392001,13,1,1,0,27.583334
4103392001,14,1,1,0,27.666666
4103392001,15,1,1,0,27.75
4103392001,16,1,1,0,27.833334
4103392001,17,1,1,0,27.916666
4103392001,18,1,1,0,28
4103392001,19,1,1,0,28.083334
4103392001,20,1,1,0,28.166666
4103392001,21,1,1,0,28.25
4103392001,22,1,1,0,28.333334
4103392001,23,1,1,0,28.416666
4103392001,24,1,1,0,28.5
4103404001,13,1,1,0,37.666668
4103404001,14,1,1,0,37.75
4103404001,15,1,1,0,37.833332
4103404001,16,1,1,0,37.916668
4103404001,17,1,1,0,38
4103404001,18,1,1,0,38.083332
4103404001,19,1,1,0,38.166668
4103404001,20,1,1,0,38.25
4103404001,21,1,1,0,38.333332
4103404001,22,1,1,0,38.416668
4103404001,23,1,1,0,38.5
4103404001,24,1,1,0,38.583332
4104137001,13,1,1,0,36.083332
4104137001,14,1,1,0,36.166668
4104137001,15,1,1,0,36.25
4104137001,16,1,1,0,36.333332
4104137001,17,1,1,0,36.416668
4104137001,18,1,1,0,36.5
4104137001,19,1,1,0,36.583332
4104137001,20,1,1,0,36.666668
4104137001,21,1,1,0,36.75
4104137001,22,1,1,0,36.833332
4104137001,23,1,1,0,36.916668
4104137001,24,1,1,0,37
4104144001,13,1,1,0,50.75
4104144001,14,1,1,0,50.833332
4104144001,15,1,1,0,50.916668
4104144001,16,1,1,0,51
4104144001,17,1,1,0,51.083332
4104144001,18,1,1,0,51.166668
4104144001,19,1,1,0,51.25
4104144001,20,1,1,0,51.333332
4104144001,21,1,1,0,51.416668
4104144001,22,1,1,0,51.5
4104144001,23,1,1,0,51.583332
4104144001,24,1,1,0,51.666668
4200057001,13,1,1,0,56.416668
4200057001,14,1,1,0,56.5
4200057001,15,1,1,0,56.583332
4200057001,16,1,1,0,56.666668
4200057001,17,1,1,0,56.75
4200057001,18,1,1,0,56.833332
4200057001,19,1,1,0,56.916668
4200057001,20,1,1,0,57
4200057001,21,1,1,0,57.083332
4200057001,22,1,1,0,57.166668
4200057001,23,1,1,0,57.25
4200057001,24,1,1,0,57.333332
4200105001,13,1,1,1,53
4200105001,14,1,1,1,53.083332
4200105001,15,1,1,1,53.166668
4200105001,16,1,1,1,53.25
4200105001,17,1,1,1,53.333332
4200105001,18,1,1,1,53.416668
4200105001,19,1,1,1,53.5
4200105001,20,1,0,1,53.583332
4200105001,21,1,0,1,53.666668
4200105001,22,1,0,1,53.75
4200105001,23,1,0,1,53.833332
4200105001,24,1,0,1,53.916668
4200589001,13,1,1,0,32.083332
4200589001,14,1,1,0,32.166668
4200589001,15,1,1,0,32.25
4200589001,16,1,1,0,32.333332
4200589001,17,1,1,0,32.416668
4200589001,18,1,1,0,32.5
4200589001,19,1,1,0,32.583332
4200589001,20,1,1,0,32.666668
4200589001,21,1,1,0,32.75
4200589001,22,1,1,0,32.833332
4200589001,23,1,1,0,32.916668
4200589001,24,1,1,0,33
4200790001,13,1,1,0,32
4200790001,14,1,1,0,32.083332
4200790001,15,1,1,0,32.166668
4200790001,16,1,1,0,32.25
4200790001,17,1,1,0,32.333332
4200790001,18,1,1,0,32.416668
4200790001,19,1,1,0,32.5
4200790001,20,1,1,0,32.583332
4200790001,21,1,1,0,32.666668
4200790001,22,1,1,0,32.75
4200790001,23,1,1,0,32.833332
4200790001,24,1,1,0,32.916668
4200927001,13,1,1,0,36.25
4200927001,14,1,1,0,36.333332
4200927001,15,1,1,0,36.416668
4200927001,16,1,1,0,36.5
4200927001,17,1,1,0,36.583332
4200927001,18,1,1,0,36.666668
4200927001,19,1,1,0,36.75
4200927001,20,1,1,0,36.833332
4200927001,21,1,1,0,36.916668
4200927001,22,1,1,0,37
4200927001,23,1,1,0,37.083332
4200927001,24,1,1,0,37.166668
4201137001,13,1,1,0,46
4201137001,14,1,1,0,46.083332
4201137001,15,1,1,0,46.166668
4201137001,16,1,1,0,46.25
4201137001,17,1,1,0,46.333332
4201137001,18,0,0,0,46.416668
4201137001,19,0,0,0,46.5
4201137001,20,0,0,0,46.583332
4201137001,21,0,0,0,46.666668
4201137001,22,0,0,0,46.75
4201137001,23,0,0,0,46.833332
4201137001,24,0,0,0,46.916668
4201212001,13,1,1,0,24.333334
4201212001,14,1,1,0,24.416666
4201212001,15,1,1,0,24.5
4201212001,16,1,1,0,24.583334
4201212001,17,1,1,0,24.666666
4201212001,18,1,1,0,24.75
4201212001,19,1,1,0,24.833334
4201212001,20,1,1,0,24.916666
4201212001,21,1,1,0,25
4201212001,22,1,1,0,25.083334
4201212001,23,1,1,0,25.166666
4201212001,24,1,1,0,25.25
4201353001,13,1,1,0,34.75
4201353001,14,1,1,0,34.833332
4201353001,15,1,1,0,34.916668
4201353001,16,1,1,0,35
4201353001,17,1,1,0,35.083332
4201353001,18,1,1,0,35.166668
4201353001,19,1,1,0,35.25
4201353001,20,1,1,0,35.333332
4201353001,21,1,1,0,35.416668
4201353001,22,1,1,0,35.5
4201353001,23,1,1,0,35.583332
4201353001,24,1,1,0,35.666668
4201465001,13,0,0,0,50.25
4201465001,14,0,0,0,50.333332
4201465001,15,1,1,0,50.416668
4201465001,16,1,1,0,50.5
4201465001,17,1,1,0,50.583332
4201465001,18,1,1,0,50.666668
4201465001,19,1,1,0,50.75
4201465001,20,1,1,0,50.833332
4201465001,21,1,1,0,50.916668
4201465001,22,0,0,0,51
4201465001,23,1,1,0,51.083332
4201465001,24,1,1,0,51.166668
4201520001,13,1,1,0,31.583334
4201520001,14,1,1,0,31.666666
4201520001,15,1,1,0,31.75
4201520001,16,1,1,0,31.833334
4201520001,17,1,1,0,31.916666
4201520001,18,1,1,0,32
4201520001,19,1,1,0,32.083332
4201520001,20,1,1,0,32.166668
4201520001,21,1,1,0,32.25
4201520001,22,1,1,0,32.333332
4201520001,23,1,1,0,32.416668
4201520001,24,1,1,0,32.5
4201694001,13,1,1,0,58.833332
4201694001,14,1,1,0,58.916668
4201694001,15,1,1,0,59
4201694001,16,1,1,0,59.083332
4201694001,17,1,1,0,59.166668
4201694001,18,1,1,0,59.25
4201694001,19,1,1,0,59.333332
4201694001,20,1,1,0,59.416668
4201694001,21,1,1,0,59.5
4201694001,22,1,1,0,59.583332
4201694001,23,1,1,0,59.666668
4201694001,24,1,1,0,59.75
4201821001,13,1,1,0,27.333334
4201821001,14,1,1,0,27.416666
4201821001,15,1,1,0,27.5
4201821001,16,1,1,0,27.583334
4201821001,17,1,1,0,27.666666
4201821001,18,1,1,0,27.75
4201821001,19,1,1,0,27.833334
4201821001,20,1,1,0,27.916666
4201821001,21,1,1,0,28
4201821001,22,1,1,0,28.083334
4201821001,23,1,1,0,28.166666
4201821001,24,1,1,0,28.25
4201847001,13,1,1,0,47.75
4201847001,14,1,1,0,47.833332
4201847001,15,1,1,0,47.916668
4201847001,16,1,1,0,48
4201847001,17,1,1,0,48.083332
4201847001,18,1,1,0,48.166668
4201847001,19,1,1,0,48.25
4201847001,20,1,1,0,48.333332
4201847001,21,1,1,0,48.416668
4201847001,22,1,1,0,48.5
4201847001,23,1,1,0,48.583332
4201847001,24,1,1,0,48.666668
4202217001,13,1,1,0,27.666666
4202217001,14,1,1,0,27.75
4202217001,15,1,1,0,27.833334
4202217001,16,1,1,0,27.916666
4202217001,17,1,1,0,28
4202217001,18,1,1,0,28.083334
4202217001,19,1,1,0,28.166666
4202217001,20,1,1,0,28.25
4202217001,21,1,1,0,28.333334
4202217001,22,1,1,0,28.416666
4202217001,23,1,1,0,28.5
4202217001,24,1,1,0,28.583334
4202233001,13,1,1,0,25.083334
4202233001,14,1,1,0,25.166666
4202233001,15,1,1,0,25.25
4202233001,16,1,1,0,25.333334
4202233001,17,1,1,0,25.416666
4202233001,18,1,1,0,25.5
4202233001,19,1,1,0,25.583334
4202233001,20,1,1,0,25.666666
4202233001,21,1,1,0,25.75
4202233001,22,1,1,0,25.833334
4202233001,23,1,1,0,25.916666
4202233001,24,1,1,0,26
4202842001,13,1,1,0,31.333334
4202842001,14,1,1,0,31.416666
4202842001,15,1,1,0,31.5
4202842001,16,1,1,0,31.583334
4202842001,17,1,1,0,31.666666
4202842001,18,1,1,0,31.75
4202842001,19,1,1,0,31.833334
4202842001,20,1,1,0,31.916666
4202842001,21,1,1,0,32
4202842001,22,1,1,0,32.083332
4202842001,23,1,1,0,32.166668
4202842001,24,1,1,0,32.25
5200425001,13,1,1,0,42.25
5200425001,14,1,1,0,42.333332
5200425001,15,1,1,0,42.416668
5200425001,16,1,1,0,42.5
5200425001,17,1,1,0,42.583332
5200425001,18,1,1,0,42.666668
5200425001,19,1,1,0,42.75
5200425001,20,1,1,0,42.833332
5200425001,21,1,1,0,42.916668
5200425001,22,1,1,0,43
5200425001,23,1,1,0,43.083332
5200425001,24,1,1,0,43.166668
5200599001,13,0,0,0,51.583332
5200599001,14,0,0,0,51.666668
5200599001,15,0,0,0,51.75
5200599001,16,0,0,0,51.833332
5200599001,17,0,0,0,51.916668
5200599001,18,0,0,0,52
5200599001,19,0,0,0,52.083332
5200599001,20,0,0,0,52.166668
5200599001,21,0,0,0,52.25
5200599001,22,0,0,0,52.333332
5200599001,23,0,0,0,52.416668
5200599001,24,0,0,0,52.5
5200786001,13,0,0,0,54.416668
5200786001,14,0,0,0,54.5
5200786001,15,0,0,0,54.583332
5200786001,16,0,0,0,54.666668
5200786001,17,0,0,0,54.75
5200786001,18,0,0,0,54.833332
5200786001,19,0,0,0,54.916668
5200786001,20,0,0,0,55
5200786001,21,0,0,0,55.083332
5200786001,22,0,0,0,55.166668
5200786001,23,0,0,0,55.25
5200786001,24,0,0,0,55.333332
5200867001,13,1,1,0,30.333334
5200867001,14,1,1,0,30.416666
5200867001,15,1,1,0,30.5
5200867001,16,1,1,0,30.583334
5200867001,17,1,1,0,30.666666
5200867001,18,1,1,0,30.75
5200867001,19,1,1,0,30.833334
5200867001,20,1,1,0,30.916666
5200867001,21,1,1,0,31
5200867001,22,1,1,0,31.083334
5200867001,23,1,1,0,31.166666
5200867001,24,1,1,0,31.25
5201082001,13,1,1,0,55.25
5201082001,14,1,1,0,55.333332
5201082001,15,1,1,0,55.416668
5201082001,16,1,1,0,55.5
5201082001,17,1,1,0,55.583332
5201082001,18,1,1,0,55.666668
5201082001,19,1,1,0,55.75
5201082001,20,1,1,0,55.833332
5201082001,21,1,1,0,55.916668
5201082001,22,1,1,0,56
5201082001,23,1,1,0,56.083332
5201082001,24,1,1,0,56.166668
5201176001,13,1,1,0,42.916668
5201176001,14,1,1,0,43
5201176001,15,1,1,0,43.083332
5201176001,16,0,0,0,43.166668
5201176001,17,0,0,0,43.25
